id,sentence,tag,member1,member2
9731,2、其中部分购买方：大连斯凯孚瓦轴轴承有限公司、瓦房店轴承集团精密转盘轴承有限责任公司、大连瓦轴精密电机汽车轴承有限公司、大连瓦轴丰源机械有限责任公司、瓦房店轴承集团精密传动轴承有限公司、瓦房店轴承精密锻压有限责任公司为瓦房店轴承股份有限公司的关联方，与其发生的交易构成关联交易,1,瓦房店轴承精密锻压有限责任公司,瓦房店轴承股份有限公司
8980,本年度美年大健康产业控股股份有限公司向关联方上海天亿资产管理有限公司购买其持有的美因健康科技（北京）有限公司20.00%股权，关联交易金额200.00万元，以市场价为定价标准,1,美年大健康产业控股股份有限公司,上海天亿资产管理有限公司
7534,●本次非公开发行募集资金投资项目智慧红豆建设项目包括智慧设计、智慧 产品、智慧供应链体系、智慧全渠道 SPA 体系以及智慧管理等五大体系的建设， 其中智慧全渠道 SPA 体系子项目建设包含收购关联方红豆集团公司远东有限公 司(以下简称“远东公司”)持有的无锡红豆网络科技有限公司(以下简称“红 豆网络”)100%股权，并进一步建设推广红豆网络运营的开放式电子商务平台 ——红豆商城，上述收购行为构成关联交易。,0,0,0
2714,公司以货币方式投资1，645万元，占总股本的70%，黄年山、刘国忠等25名自 然人以货币方式共投资705万元占总股本的30%。,0,0,0
4719,正元投资不参与询价，接受最终的询价结果并以该 价格认购股份。,0,0,0
7641,惠州长飞生产基地现已基本建成，随着产能的逐步释放，深圳 兴飞的短期偿债风险将逐步降低，流动比率将逐步恢复到行业平均水平。,0,0,0
8381,一、 担保概述 (一)担保情况概述华夏幸福基业股份有限公司(以下简称“公司”)间接全资子公司幸福基业 物业服务有限公司(以下简称“幸福物业”)拟通过资产支持专项计划发行资产 支持证券进行融资。,0,0,0
5576,(七)资产管理计划份额的初始销售面值:1 元。,0,0,0
3526,本次仲裁的具体内容及进展情况详见公司于 2015 年 10 月 13 日、 10 月 28 日刊登在<上海证券报>、<证券时报>及上海证券交易所网站 (www.sse.com.cn)上的公司 2015-051、060 号公告。,0,0,0
5106,标底。,0,0,0
5013,本次交易完成前后西水股份的股本结构如下: 股东名称 本次交易前 本次交易后 持股数量(股) 持股比例 持股数量(股) 持股比例 北京新天地 52，447，968 13.66% 52，447，968 4.57% 上海德莱 37，164，180 9.68%37，164，180 3.24% 新时代证券 5，290，178 1.38% 5，290，178 0.46% 银炬实业 117，550，574 10.24%45 绵世方达 117，550，574 10.24% 德新景 116，076，150 10.11% 中江信托 55，515，504 4.84% 湖北聚隆 4，840，525 0.42% 武汉泰立 2，581，613 0.22% 上海浦高 1，376，129 0.12% 陆家嘴集团 5，940，474 0.52% 浦东土控 2，210，653 0.19% 配套融资股东 340，089，454 29.63% 其中:正元投资 136，035，782 11.85% 其他流通股 289，097，674 75.28% 289，097，674 25.19% 合计 384，000，000 100%1，147，731，650 100.00%综上，本次发行前，西水股份控股股东为正元投资，实际控制人为肖卫华， 本次交易完成后，正元投资合计持有(包括直接持有及通过北京新天地、上海德 莱和新时代证券持有)西水股份的股权比例为20.12%，西水股份控股股东及实际 控制人未发生变化，因此，本次交易不会导致西水股份控制权的变化。,0,0,0
3866,本公司于 2015 年 11 月 11 日收到中国证券监督管理委员会(以下 简称“中国证监会”)<关于核准华润双鹤药业股份有限公司向北京 医药集团有限责任公司发行股份购买资产的批复>(证监许可 (2015)2520 号)。,0,0,0
8760,本公司及董事会全体成员保证公告内容真实、准确和完整，并对公告的任何虚假记载、误导性陈述或者重大遗漏负连带责任。,0,0,0
4545,本 次非公开发行股份合计不超过46，040，690股，募集资金总额不超过104，098万元， 募集资金扣除发行费用后，拟用于认购华广生技股份有限公司17.79%私募股权项 目和东宝糖尿病平台建设项目。,0,0,0
937,.......................................... 6一、上市公司的基本情况.,0,0,0
230,本公司与郴州城投公司无关联关系。,0,0,0
2669,公司于 2014 年 9 月 12 日与上海浦东发展银行股份有限公司签订协议，使用暂 时闲置的募集资金 9，600 万元购买保本型银行理财产品，期限为 60 天，预期年收益率 均为 4.50%。,0,0,0
4622,公司将通过合作与创新，为中医药产业在面对未来 挑战中得到更好的传承与发展做出应有的贡献。,0,0,0
6027,(九)其他。,0,0,0
10095,大恒新纪元科技股份有限公司第六届董事会第三次会议审议通过《关于公司与郑素贞女士签署的<大恒新纪元科技股份有限公司附生效条件的非公开发行股份认购协议>的议案》，关联董事鲁勇志、赵忆波、王,1,郑素贞,大恒新纪元科技股份有限公司
8629,证券代码:600963 证券简称:岳阳林纸 公告编号:2015-083 公司债券代码:122257 公司债券简称:12 岳纸 01 岳阳林纸股份有限公司 第六届董事会第四次会议决议公告一、董事会会议召开情况(一)岳阳林纸股份有限公司第六届董事会第四次会议的召开符合<公司法> 等有关法律、行政法规、部门规章、规范性文件和<岳阳林纸股份有限公司章程> 的规定。,0,0,0
2842,二、协议双方基本情况 受让方:山东华鹏玻璃股份有限公司 企业类型:股份有限公司(上市、自然人投资或控股) 企业住所:山东省荣成市石岛龙云路 468 号 注册资本:人民币 10540 万元法定代表人:张德华 经营范围:日用玻璃制品生产销售及自营进出口权批准证书范围内的进出口 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性 陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带 责任。,1,张德华,山东华鹏玻璃股份有限公司
4165,2、本次向乔秋生、陈俊、刘建设、杜长洪、徐永杰、张永建、王裕昌发行 股份募集配套资金的定价基准日为黄河旋风第六届董事会 2015 年第二次临时会 议决议公告日，即 2015 年 5 月 21 日，发行价格为该定价基准日前 20 个交易日 公司股票交易均价的 90%，即 9.63 元/股。,0,0,0
9291,上述贷款实施后，中原冶炼厂资产负债率为83.26%，公司累计为中原冶炼厂提供担保471，302.55万元。,0,0,0
3265,备查文件1、公司第七届董事会 2015 年第六次临时会议决议; 2、公司 2015 年第三次临时股东大会决议; 3、鼎欣房产营业执照复印件、2014 年 12 月 31 日财务报表; 4、鼎欣房产出具的<反担保函>。,0,0,0
1192,五、在“第三节 交易标的”之“五、交易标的主要资产情况”中补充披露 了浙江犇宝收购油田的价格与本次交易价格是否存在差异，油田资产总储量以及 是否存在年开采量方面的限制，油田资产所涉及的两项纠纷的最新进展情况和对 本次交易的影响。,0,0,0
3848,本次交易相关议案已经上海医药第五届董事会第五十七次执行委员会会议审议通过。,0,0,0
3511,2、本次会议通知于 2015 年 11 月 3 日以通讯方式发出。,0,0,0
5819,月末、年中和年末估值复核与基金会计账目的核对同时进行。,0,0,0
9580,3、公司授权中信证券指定的保荐代表人陈淑绵、戴佳明可以随时到开户银行查询、复印公司专户的资料;开户银行应当及时、准确、完整地向其提供所需的有关专户的资料。,0,0,0
2880,2、根据瑞华会计师事务所(特殊普通合伙)出具的瑞华大连审字【2015】 第 25020047 号<审计报告>，截至 2014 年 12 月 31 日，控股集团账面总 资产 277，296 万元，净资产 94，646 万元，营业收入 141，784 万元，净利 润-6，881 万元。,0,0,0
4688,本次交易已达到<重组办法>关于构成重大资产重组的比例标准，且属于<重 组办法>规定的上市公司发行股份购买资产，需提交中国证监会上市公司并购重 组审核委员会审核。,0,0,0
9995,一、为了进一步优化上市公司产能结构，三一重工股份有限公司（以下简称“三一重工”或“公司”）与控股股东三一集团有限公司（以下简称“三一集团”）于2016年3月17日签署了《关于深圳市三一科技有限公司的股权转让协议》（以下简称《股权转让协议》），控股股东三一集团以现金的方式购买公司全资子公司深圳市三一科技有限公司（以下简称“深圳三一科技”）81%的股权,1,三一集团有限公司,三一重工股份有限公司
982,本次发行完成后，发行人股本将相应增加，发行人将按照发行的实际情况对 <公司章程>中与股本相关的条款进行修改，并办理工商变更登记。,0,0,0
5776,因执行该指令造成的损失资产托管人不承担任何责任。,0,0,0
5703,(15)公平对待所管理的不同财产，不得从事任何有损资产管理计划财产及其 他当事人利益的活动。,0,0,0
6374,浙江鼎力机械股份有限公司董事会 2015 年 11 月 18 日,0,0,0
5948,资产管理人被依法取消特定客户资产管理业务资格的;4.,0,0,0
6713,●本次交易未构成关联交易 ●本次交易未构成重大资产重组 ●交易实施不存在重大法律障碍一、交易概述(一)2015 年 11 月 19 日，公司的控股子公司广东翔龙科技股份有限公司 与梅县穗丰粮食收储有限公司签订<转让协议>，将广东翔龙科技股份有限公司 所属的位于梅县雁洋镇东洲村坝头的石头纸厂土地(40000 平方米仓储用地，土 地权证编号为(梅府国用(2011)5586 号))、地上建筑物(5 栋建筑物)及相关 机器设备(17 项)转让给梅县穗丰粮食收储有限公司，交易总价款为人民币贰 仟壹佰叁拾叁万元(￥21，330，000 元)。,0,0,0
6880,2、交易标的双方确认，乙方同意根据本协议约定的条件将其持有兰州惠仁 65%的股权转让给甲方(其中，张虎转让兰州惠仁 25%股权、张丰兰转让兰州惠仁 40%股权);本次转 让后，甲方持有兰州惠仁 65%的股权。,0,0,0
8107,3、发行价格的调整 在定价基准日至发行日期间，如公司实施送红股、资本公积金转增股本等事项，发行价格将根据上交所的相关规则进行相应调整。,0,0,0
3469,表决结果:3 票同意，0 票弃权，0 票反对。,0,0,0
2421,一、本次重大诉讼起诉申请的基本情况北京空港科技园区股份有限公司(以下简称“公司”)控股子公司天源公司 因<付款协议>纠纷向北京市顺义区人民法院(以下简称“顺义法院”)提起民 事诉讼，诉讼基本情况如下:(一)诉讼当事人情况原告:天源公司住所:北京市顺义区空港工业区 B 区裕民大街甲 6 号 被告一:渤海水业股份有限公司(原名为四环药业股份有限公司)住所:北京市顺义区中关村科技园区顺义园临空二路 1 号(渤海水业股份有 限公司企业法人营业执照登记住所) 被告二:北京四环空港药业科技有限公司 住所:北京市顺义区京密路南法信段 8 号(二)诉讼请求1、判令被告一给付原告建设工程施工款 31，528，480.00 元、垫资利息 4，000，000.00 元、律师代理费 400，000.00 元，以上费用共计 35，928，480.00 元。,0,0,0
8358,汇报及合伙人会议 在有限合伙人合理要求下，普通合伙人应定期向其发送未经审计的基金运营 财务信息概要。,0,0,0
8317,3三、 基金 1(一)基金 1 的基本情况1.,0,0,0
5834,资产托管人对资产份额净值计算结果复核确认后发送给资产管 理人，由资产管理人依据本资产管理合同和有关法律法规的规定对资产管理净值 向资产委托人公布。,0,0,0
1615,上海实业发展股份有限公司董事会 二〇一五年十一月三日23,0,0,0
4420,证券代码:603355 证券简称:莱克电气 公告编号:2015-069莱克电气股份有限公司 关于使用自有资金再次购买“歌斐创世捷信金融消费贷款一号投资基金”的公告重要内容提示: 投资标的名称:歌斐创世捷信金融消费贷款一号投资基金 投资总金额:人民币 2000 万元 特别风险提示:预期年化收益率仅供参考，上海歌斐资产管理有限公司并不作任何承诺或保证，投资有风险，公司仍有可能面临无法取得预期收益甚至损失委托财 产本金的风险。,0,0,0
5312,(五)资产托管人依照法律法规暂缓、拒绝执行指令的情形和处理程序资产托管人发现资产管理人发送的指令违反<基金法>、<试点办法>、本合 同或其他有关法律的规定，不予执行，并应及时以书面形式通知资产管理人纠正， 资产管理人收到通知后应及时核对，并以书面形式对资产托管人发出回函确认， 由此造成的损失由资产管理人承担。,0,0,0
5506,(三)资产管理计划财产清算的有关事项1.,0,0,0
425,截至 2015 年 9 月 30 日，山鹰集团的总 资产 32，940.01 万元，所有者权益合计 32，119.85 万元;2015 年 1-9 月实现营 业收入 0 万元，净利润-235.62 万元。,0,0,0
9808,本次员工持股计划委托中海信托股份有限公司设立“中海信托-安盈15号捷成股份员工持股计划集合资金信托计划”进行管理,0,0,0
8864,为加快实施“拓展两头、优化中间”发展战略，持续提升产业竞争力，增强盈利能力和综合竞争能力，云南铝业股份有限公司（以下简称“云铝股份”或“公司”）与云南冶金集团股份有限公司（以下简称“冶金集团”）协商一致，拟以现金支付方式收购冶金集团持有公司控股子公司云南云铝泽鑫铝业有限公司（以下简称“泽鑫铝业”）31.78%股权,1,云南铝业股份有限公司,云南冶金集团股份有限公司
4115,上市公司将在核准文件有效期内择机进行非公开 发行股票募集配套资金，该事项不影响发行股份购买资产的实施结果。,0,0,0
8888,因业务发展需要，深圳市中洲投资控股股份有限公司拟以总价人民币360万元向深圳中洲集团有限公司（以下简称“中洲集团”）及深圳市振洲实业有限公司（以下简称“振洲实业”）收购其分别持有的深圳市中洲物业管理有限公司（以下简称“中洲物业”或“目标公司”）51%和49%股权，其中以人民币183.6,1,深圳市中洲投资控股股份有限公司,深圳中洲集团有限公司
6273,我们同意将本次非公开发行股票涉及的关联交易事项相关议案提交公7司股东大会审议，相关议案尚需公司股东大会审议通过，并经中国证监会核准后 方可实施。”,0,0,0
554, 本次交易不构成重大资产重组，交易实施不存在重大法律障碍。,0,0,0
9552,2002年12月3日，原外经贸部外贸司给江苏省外经贸厅出具的<关于外商投资企业再投资设立企业申请进出口经营权问题的答复>中对外商投资企业再投资设立企业的性质作出了认定。,0,0,0
8954,浙江京新药业股份有限公司拟向包括京新控股集团有限公司在内的符合中国证监会规定的证券投资基金管理公司、证券公司、保险机构投资者、信托投资公司、财务公司、合格境外机构投资者，以及符合中国证监会规定的其他法人、自然人或其他合格的投资者等不超过10名（含10名）的特定对象非公开发行境内上市人民币普通股（A股）（以下简称“本,1,京新控股集团有限公司,浙江京新药业股份有限公司
4302,2、董事会审议情况2015年11月12日召开的第六届第十四次董事会审议通过了<关于参与发起设 立大爱人寿保险股份有限公司的议案>。,0,0,0
6761,(4)合同生效条件a) 本合同由甲乙双方签署，并且在下述条件全部满足时生效:i.,0,0,0
876,深圳威新软件科技有限公司为金地商置集团有限公司(00535.HK)持股 100%股权的全资子公司。,0,0,0
98,厦门国贸集团股份有限公司（以下简称“公司”、“厦门国贸”）控股股东厦门国贸控股有限公司（以下简称“国贸控股”）于2015年11月27日在厦门产权交易中心公开挂牌转让厦门国贸金融中心开发有限公司（以下简称“国金中心”）21%股权，挂牌时间为2015年11月27日起至2015年12月25日下午5时整止,1,厦门国贸集团股份有限公司,厦门国贸控股有限公司
5604,(二)资产管理人将资产管理计划初始销售期间资产委托人的资金存入资产管理人在资产托管人的营业机构开立的专门账户，在资产管理计划初始销售行为结 束前，任何人不得动用。,0,0,0
4822,2015 年 8 月 25 日，正元投资与西水股份签署了<附条件生效股份认 购合同>，本公司拟认购金额不低于 13 亿元且不低于募集资金总额 的 20%。,0,0,0
3555,(三)交易标的:公司控股子公司湖南华升工贸有限公司部分闲 置资产。,0,0,0
4195,.................................................................................................................................2 目录 .........................................................................................................................................3 释义 .,0,0,0
8539,六、备查文件目录1、公司第五届董事会 2015 年第一次临时会议决议; 2、独立董事对本次关联交易事项的意见; 3、本公司与晋椿五金签订的线材<供需协议>。,0,0,0
4402,五、备查文件(1)、经与会董事签字生效的董事会决议 (2)、深圳市齐普生信息科技有限公司营业执照复印件 (3)、深圳市齐普生信息科技有限公司 2015 年 6 月 30 日财务报表特此公告3深圳市金证科技股份有限公司 董事会二○一五年十一月十三日,0,0,0
591,六、本次关联交易已经履行的审议程序1、公司第八届董事会第二十四次会议审议通过了本次对外投资暨关联交易 事项，关联董事朱弟雄、王政、周新林、杨克华、陈杰、杨宏林回避表决。,0,0,0
7402,(四)对关联交易及同业竞争影响11本次发行由投资者以现金方式认购，而且这些投资者与公司不存在关联关 系。,0,0,0
8112,发行最终股份发行数量以中国证监会核准的发行数量为准。,0,0,0
5033,正元投资承诺按照与其他发行对象相同的认购价格认购，认购金额不低于 13 亿元且不低于西水股份本次募集配套资金总额的 20%。,0,0,0
7283,(二)敏感性分析 六厂开展的银行理财业务，并非以中长期投资为目的，只针对流动资金出现银行账户资金短期闲置时，通过办理银行短期理财产品，取得一定理财收益，六厂账户资金以保障经营性收支为前提，用于理财的资金金额小，不会对六厂现金流带来不利影响。,0,0,0
948,...........................................6 二、本次发行履行的相关程序.,0,0,0
6683,宁波捷瑞 为纳入本公司合并报表范围的控股公司。,0,0,0
3042,2、浙江天堂硅谷融源股权投资合伙企业(有限合伙) 企业名称 浙江天堂硅谷融源股权投资合伙企业(有限合伙) 企业类型 有限合伙企业 经营场所 杭州市上城区三衙前 10 号 241 室 成立日期 2014 年 1 月 27 日 营业执照注册号 330000000072789 组织机构代码 09168480-6 税务登记证号码 330100091684806 经营范围 投资与资产管理 执行事务合伙人 浙江天堂硅谷鲲鹏创业投资有限公司(委托代表:李锦荣) 113、中信并购基金——深圳市信浙投资中心(有限合伙) 企业名称 深圳市信浙投资中心(有限合伙) 企业类型 有限合伙企业 经营场所 深圳市前海深港合作区前湾一路 1 号 A 栋 201 室(入驻:深圳 市前海商务秘书有限公司) 成立日期 2015 年 1 月 13 日 营业执照注册号 440300602437449 组织机构代码 32640022-3 税务登记证号码 440300326400223 经营范围 投资科技型企业(具体项目另行申报)、股权投资 执行事务合伙人 中信并购基金管理有限公司(委派代表:徐菠) 4、上海中植鑫荞投资管理有限公司 企业名称 上海中植鑫荞投资管理有限公司 企业类型 一人有限责任公司(法人独资) 注册地址 上海市宝山区市一路 200 号 A-2929 法定代表人 陆宁 成立日期 2015 年 1 月 8 日 注册资本 50，000.00 万元 营业执照注册号 310113001276165 组织机构代码 32435436-6 税务登记证号码 310113324354366 经营范围 资产管理;项目资产;投资管理;投资咨询;企业形象策划; 文化艺术交流策划咨询;会展服务;实业投资;商务信息咨询 (依法须经批准的项目，经相关部门批准后方可开展经营活动) 5、君联资本管理有限公司 企业名称 君联资本管理有限公司 企业类型 其他有限责任公司 注册地址 北京市海淀区科学院南路 2 号融科资讯中心 A 座 10 层南侧 法定代表人 朱立南 成立日期 2003 年 11 月 19 日 注册资本 10，000 万元 12 营业执照注册号 110108006282247 组织机构代码 75671051-2 税务登记证号码 110108756710512 经营范围 投资管理，资产管理、投资咨询、企业管理咨询。,0,0,0
8425,公司于 2015 年 7 月 28 日召开的第七届董事会第十次会议审议通 过了<关于子公司上海航空特种车辆有限责任公司增资暨关联交易的 议案>，南京中航特种装备有限公司拟以其持有的中航(上海)汽 车技术有限公司 100%股权对公司全资子公司上海航空特种车辆 有限责任公司进行增资，具体情况详见公司 2015 年 7 月 29 日在 上海证券交易所网站(www.sse.com.cn)和上海证券报刊登的<中 航黑豹股份有限公司关于子公司上海航空特种车辆有限责任公司 增资暨关联交易的公告>(公告编号:临 2015-027)。,0,0,0
2706,六、独立董事意见1、公司第六届董事会第十七次会议(临时会议)的召开、表决程序符 合相关法律法规及<公司章程>的规定，在审议<关于投资设立辽宁九夷 锂能股份有限公司的议案>过程中，按照有关规定，会议履行了相应的法 定程序。,0,0,0
1208,2015 年 10 月 30 日，以通讯方式召开的公司七届二十一次董事会会议对该 关联交易事项进行了审议，无关联董事回避表决，董事会审议通过了该项议案。,0,0,0
3160,框架协议未尽事宜由双方同意协商一致后，另行签订补充协议。,0,0,0
8625,2015年11月25日，公司如期收回小城市建设公司委托贷款本金4 亿元，并按照<委托贷款借款合同>约定结清相应利息，该笔委托贷 款未出现逾期情况。,0,0,0
3566,公司于 2015 年 11 月 10 日召开公司第六届董事会第十六次会议 审议<关于本公司转让合同权益的议案>、<关于控股子公司转让其下 属公司股权的议案>和<关于控股子公司转让部分闲置资产的议案>， 以 9 票赞成，0 票弃权，0 票反对的结果审议通过了以上议案，同意 以上资产分别以不低于评估价格公开挂牌转让，公司独立董事发表了 独立意见。,0,0,0
1599,2、上投资产拟以现金方式认购本次发行的股份 85，984，522 股，该认购股票 的行为，构成了公司的关联交易。,0,0,0
3556,1、标的内容:该处资产位于长沙市芙蓉中路三段 420 号华升大 院，系湖南华升工贸有限公司永远产权的 41 套宿舍房，总建筑面积 3440.5 平方米，土地性质为住宅用地。,0,0,0
2160,(依法须经批准的项目，经相关部门批准后方可开展经营活动)截止 2014 年 12 月 31 日，投资公司总资产 16，110.65 万元，净资产 11，648.05 万元，营业总收入 0 万元，净利润-409.22 万元(未经审计)。,0,0,0
3491,4、本次评估定价的公允性本次交易标的经过具有证券期货相关业务资格的资产评估机构的评估，本次 交易价格以评估值为依据，由各方在公平、自愿的原则下协商确定，资产定价公 平、合理，符合相关法律、法规及公司章程的规定，不会损害公司及股东特别是 中小股东的利益。,0,0,0
9689,关联关系说明本次交易的认购方吴国仕、吴美莉为公司实际控制人、董事长吴华春先生的子女，兴业皮革科技股份有限公司董事孙辉永先生为吴国仕、,1,吴美莉,兴业皮革科技股份有限公司
5809,(五)会计责任方本资产管理计划财产的会计责任方为资产管理人。,0,0,0
349,证券代码:600108 证券简称 :亚盛集团 公告编号:2015-070 甘肃亚盛实业(集团)股份有限公司 关于为控股子公司提供担保的公告重要内容提示:● 被担保人名称:甘肃瑞盛·亚美特高科技农业有限公司 ● 本次担保数量及累计为其担保数量:本次担保数量:4，000 万元人民币累计为其担保数量:11，000 万元人民币 ● 对外担保累计数量:71，800 万元人民币● 对外担保逾期的累计数量:零一、担保情况概述甘肃瑞盛·亚美特高科技农业有限公司拟向中国农业发展银行兰 州市城关区支行申请流动资金借款 4，000 万元，期限一年。,0,0,0
8206,经初步测算，本次配 套募集资金的金额不超过 140，000 万元。,0,0,0
550,租赁年利率中的 上浮比例 20% 为固定项，不因央行贷款基准利率的变化而变化。,0,0,0
7436,根据瑞华会计师事务所(特殊普 通合伙)出具的<哈尔滨秋林集团股份有限公司验资报告>(瑞华验字 (2015)23050003 号)，发行人向特定投资者非公开发行 59，920，106 股人民币普 通股，每股面值为人民币 1 元，发行价格为 7.51 元/股，募集资金总额为人民币 449，999，996.06 元，扣除本次发行费用 11，860，000.00 元，募集资金净额人民 币 438，139，996.06 元，其中，增加股本人民币 59，920，106.00 元，余额人民币 378，219，890.06 元计入资本公积，变更后股本为人民币 617，585，803.00 元。,0,0,0
7472,(四)对高级管理人员结构的影响本次发行不会对上市公司的高级管理人员结构造成直接影响，公司董事、 监事、高级管理人员不会因本次发行而发生重大变化。,0,0,0
3436,根据<中华人民共和国公司法><中华人民共和国证券法><上市公司重大资产重组管理办法><公开发行证券的公司信息披露内容与格式准则第 26 号—上市 公司重大资产重组(2014 年修订)><关于规范上市公司重大资产重组若干问题 的规定>等法律、法规和规范性文件的有关规定，公司编制了<烟台新潮实业股 份有限公司重大资产出售报告书(草案)>及其摘要，内容包括本次交易概况、上 市公司情况、交易对方基本情况、交易标的、交易标的的评估、本次交易合同的 主要内容、本次交易合规性分析、管理层讨论与分析、财务会计信息、同业竞争 与关联交易、重大风险揭示、其他重要事项、独立财务顾问和律师事务所对本次 交易出具的结论性意见、公司、交易对方及中介机构声明、备查文件等内容。,0,0,0
4365,认购划款日 产品成立日当天 产品成立 银行有权结束募集并提前成立，产品提前成立时，银行将发布公告并调整相关 日期，产品最终规模以银行实际募集金额为准。,0,0,0
5488,(十三)投资损失的风险本资产管理计划所投资的合伙企业由于其市场预测的不准确、管理责任的不到位、法律 监控的不规范、合作伙伴的违约等导致资管计划财产本金遭受损失，进而委托财产遭受亏损 的风险。,0,0,0
4033,(二)本次发行监管部门审核过程2015年7月20日，中国证监会印发<关于核准浙江万好万家股份有限公司向 四川省联尔投资有限责任公司等发行股份购买资产并募集配套资金的批复>(证 监许可(2015)1701号)，核准万好万家向四川联尔发行25，391，118股股份，向 天厚地德发行224，183，961股股份，向翔运通达发行3，389，719股股份购买相关资产。,0,0,0
318,制剂出口业务容易受到海外市场环境变化、汇率波动等因素影响，敬请广大投资者 理性投资，注意投资风险。,0,0,0
809,公司董事会同意下属全资子公司中国电建集团西北勘测设计研究院有限公 司与青海省电力设计院按照70%、30%的持股比例共同组建项目公司投资建设西北 格尔木20MW并网光伏发电项目，项目总投资额为19，496.42万元人民币。,0,0,0
2931,(资金到账时间在投资兑付日 24:00 前，不保证在投资兑付日乙方营业时间 内资金到账) 赎回 投资期限届满自动到期兑付，期间甲方不可提前赎回本产品 产品预期收益率 4.40%/年 产品规模上限 50 亿元人民币，根据产品实际运作情况乙方有权调整产品规模上限。,0,0,0
10057,一、基于对公司本次非公开发行股票方案中募集资金投资项目市场前景的良好预期，支持公司的长期发展，莲花健康产业集团股份有限公司控股股东浙江睿康投资有限公司（以下简称“睿康投资”）拟认购河南莲花健康产业股份有限公司（以下简称“公司”）本次非公开发行股票数量345，373，417股，并于2016年8月22日与公司签署《非公开发行股份认购协议的补充协议（三）》,1,浙江睿康投资有限公司,莲花健康产业集团股份有限公司
8089,9三、 本次重组支付方式、募集配套资金安排本次拟购买资产宜租车联网 100%股权交易价格以经具有证券期货从业资 格的评估机构以评估基准日的评估结果为基础，经交易各方协商后确定。,0,0,0
4888,天安财险的定价假设 基础严格按照中国保监会的规定、行业数据、历史经验数据和市场情况确定。,0,0,0
2773,证券代码:600615 证券简称:丰华股份 公告编号:临 2015-36 上海丰华(集团)股份有限公司关于北京沿海绿色家园世纪房地产开发有限公司股权转让的进展公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
6700,(四)本次对外投资不构成<上市公司重大资产重组管理办法> 规定的重大资产重组，亦不构成关联交易。,0,0,0
8711,四、董事会意见公司第七届董事会第七次会议、2014年年度股东大会审议通过了<关于申请担保额度的议案>，授权公司2015年度担保额度为24.45亿元(包括为资产负债率超过70%的担保对象提供担保)，其中为上海同济建设有限公司及其控股子公司提供担保额度35，000万元，决议有效期至下次股东大会审议变更为止，并授权公司董事长在股东大会批准的额度内签署提供担保的合同。,0,0,0
7883,甲方董事会通过;和/或 ii.,0,0,0
386,2、根据中天合创项目银团贷款协议中相关担保条款的要求，公 司为中天合创提供担保，将有利于其完成银团贷款协议的签署，从而 推动项目建设按计划进行，尽早实现投产，符合本公司整体利益。,0,0,0
2968,有关具体情况请详见 2015 年 4 月 24 日披露的公司临 2015-012 号公告。,0,0,0
1647,6注册地:上海市杨浦区昆明路 518 号 8 层(名义楼层为第 9 层) 法定代表人:周杰注册资本:100，000 万元成立日期:2011 年 11 月 30 日经营范围:创业投资，代理其他创业投资企业等机构或个人的创业投资，创 业投资咨询，为创业企业提供创业管理服务，参与设立创业投资企业与创业投资 管理顾问机构。,0,0,0
5497,资产管理合同存续期限届满而未延期的;2.,0,0,0
739,武汉长江通信产业集团股份有限公司董事会 二○一五年十月三十一日,0,0,0
9446,广东盛路通信科技股份有限公司在本次收购标的资产的同时，拟向杨华、杨振锋、郭依勤、孟立坤及石河子国杰股权投资合伙企业(有限合伙)等5名配套资金认购方以非公开发行的方式定向发行股份8，120，852股，募集配套资金不超过23，250万元，主要用于支付本次收购的现金对价、中介机构费用,1,杨华,广东盛路通信科技股份有限公司
2526,公司于 2015 年 1 月 27 日与中国电子财务有限责任公司签订委托投资协议，委 托投资的资金为暂时闲置的募集资金，金额为人民币 10，000 万元，投资于银行保本理 财产品，期限为 90 天，预期最高年收益率为 4.92%。,0,0,0
9057,在本次非公开发行股票中，红宝丽集团股份有限公司向5名特定对象非公开发行股票，发行对象分别为江苏宝源投资管理有限公司（以下简称“宝源投资”）、红宝丽集团股份有限公司-第一期员工持股计划（以下简称“红宝丽员工持股计划”）、北京金证汇通投资中心（有限合伙）、上海智筵投资管理中心（有限合伙）和北京瑞鑫丰泰投资有限公司,1,江苏宝源投资管理有限公司,红宝丽集团股份有限公司
2105,根据<上海证券交易所股票上市规则>和<公司章程>的规定，该议案尚须获得 公司股东大会的批准，与上述关联交易有关联关系且享有表决权的关联人在股东 大会上将放弃该议案的投票权。,0,0,0
8022,本次交易能否取得公司董事会、 股东大会的批准和中国证监会的核准，以及最终取得批准和核准的时间存在不 确定性，请广大投资者注意投资风险。,0,0,0
7543,因违约方的违约行为而使本协议不能全部履行、不能 部分履行或不能及时履行的，由此给对方造成损失的(包括为避免损失而支出的 合理费用)，该违约方应向守约方承担赔偿责任。,0,0,0
5529,资产管理人应给予必要的配合。,0,0,0
